SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
136,15-Oct-20,EQ,"2,811.00","2,827.75","2,727.00","2,809.60","2,734.00","2,740.60","2,757.66","2,885.00","1,506.05",6629395,"18,281,595,593.85",190209,30.9183213,1,112.22,418.26,20.6
137,16-Oct-20,EQ,"2,750.10","2,771.65","2,731.30","2,740.60","2,757.00","2,763.30","2,756.34","2,885.00","1,506.05",5273773,"14,536,328,866.35",111405,31.17441336,1,112.22,418.26,20.6
138,19-Oct-20,EQ,"2,774.00","2,774.00","2,706.60","2,763.30","2,714.80","2,711.55","2,723.63","2,885.00","1,506.05",3331194,"9,072,949,037.95",151449,30.59059116,1,112.22,418.26,20.6
139,20-Oct-20,EQ,"2,725.00","2,759.90","2,717.95","2,711.55","2,739.00","2,739.00","2,743.85","2,885.00","1,506.05",3406298,"9,346,383,058.65",137012,30.90027076,1,112.22,418.26,20.6
140,21-Oct-20,EQ,"2,739.00","2,749.00","2,663.05","2,739.00","2,678.00","2,675.40","2,700.88","2,885.00","1,506.05",4570175,"12,343,484,213.25",207866,30.18276173,1,112.22,418.26,20.6
141,22-Oct-20,EQ,"2,661.00","2,686.65","2,638.10","2,675.40","2,672.90","2,671.15","2,664.97","2,885.00","1,506.05",5262311,"14,023,911,495.40",167510,30.13481498,1,112.22,418.26,20.6
142,23-Oct-20,EQ,"2,687.80","2,702.00","2,670.10","2,671.15","2,687.00","2,686.80","2,687.39","2,885.00","1,506.05",3499372,"9,404,177,977.30",124614,30.31137184,1,112.22,418.26,20.6
143,26-Oct-20,EQ,"2,689.95","2,709.95","2,670.50","2,686.80","2,690.10","2,688.20","2,694.09","2,885.00","1,506.05",2672766,"7,200,673,675.90",101255,30.32716606,1,112.22,418.26,20.6
144,27-Oct-20,EQ,"2,699.75","2,718.15","2,624.10","2,688.20","2,634.80","2,630.15","2,654.79","2,885.00","1,506.05",3537594,"9,391,582,219.20",172659,29.67226986,1,112.22,418.26,20.6
145,28-Oct-20,EQ,"2,650.00","2,655.95","2,606.00","2,630.15","2,619.50","2,622.20","2,625.65","2,885.00","1,506.05",3569515,"9,372,292,382.95",143177,29.58258123,1,112.22,418.26,20.6
